time_id,year,semester,trimester,month,day,dayWeek,monthLetter
20090102,2009,1,1,1,2,Friday,January
20090104,2009,1,1,1,4,Sunday,January
20090105,2009,1,1,1,5,Monday,January
20090106,2009,1,1,1,6,Tuesday,January
20090107,2009,1,1,1,7,Wednesday,January
20090110,2009,1,1,1,10,Saturday,January
20090111,2009,1,1,1,11,Sunday,January
20090112,2009,1,1,1,12,Monday,January
20090113,2009,1,1,1,13,Tuesday,January
20090116,2009,1,1,1,16,Friday,January
20090117,2009,1,1,1,17,Saturday,January
20090118,2009,1,1,1,18,Sunday,January
20090119,2009,1,1,1,19,Monday,January
20090120,2009,1,1,1,20,Tuesday,January
20090121,2009,1,1,1,21,Wednesday,January
20090122,2009,1,1,1,22,Thursday,January
20090123,2009,1,1,1,23,Friday,January
20090124,2009,1,1,1,24,Saturday,January
20090125,2009,1,1,1,25,Sunday,January
20090126,2009,1,1,1,26,Monday,January
20090127,2009,1,1,1,27,Tuesday,January
20090128,2009,1,1,1,28,Wednesday,January
20090130,2009,1,1,1,30,Friday,January
20090131,2009,1,1,1,31,Saturday,January
20090201,2009,1,1,2,1,Sunday,February
20090202,2009,1,1,2,2,Monday,February
20090204,2009,1,1,2,4,Wednesday,February
20090205,2009,1,1,2,5,Thursday,February
20090206,2009,1,1,2,6,Friday,February
20090208,2009,1,1,2,8,Sunday,February
20090210,2009,1,1,2,10,Tuesday,February
20090211,2009,1,1,2,11,Wednesday,February
20090212,2009,1,1,2,12,Thursday,February
20090213,2009,1,1,2,13,Friday,February
20090215,2009,1,1,2,15,Sunday,February
20090216,2009,1,1,2,16,Monday,February
20090218,2009,1,1,2,18,Wednesday,February
20090220,2009,1,1,2,20,Friday,February
20090221,2009,1,1,2,21,Saturday,February
20090222,2009,1,1,2,22,Sunday,February
20090224,2009,1,1,2,24,Tuesday,February
20090225,2009,1,1,2,25,Wednesday,February
20090226,2009,1,1,2,26,Thursday,February
20090227,2009,1,1,2,27,Friday,February
20090228,2009,1,1,2,28,Saturday,February
20090301,2009,1,1,3,1,Sunday,March
20090302,2009,1,1,3,2,Monday,March
20090303,2009,1,1,3,3,Tuesday,March
20090304,2009,1,1,3,4,Wednesday,March
20090305,2009,1,1,3,5,Thursday,March
20090307,2009,1,1,3,7,Saturday,March
20090308,2009,1,1,3,8,Sunday,March
20090309,2009,1,1,3,9,Monday,March
20090310,2009,1,1,3,10,Tuesday,March
20090311,2009,1,1,3,11,Wednesday,March
20090312,2009,1,1,3,12,Thursday,March
20090313,2009,1,1,3,13,Friday,March
20090314,2009,1,1,3,14,Saturday,March
20090315,2009,1,1,3,15,Sunday,March
20090316,2009,1,1,3,16,Monday,March
20090317,2009,1,1,3,17,Tuesday,March
20090318,2009,1,1,3,18,Wednesday,March
20090319,2009,1,1,3,19,Thursday,March
20090320,2009,1,1,3,20,Friday,March
20090321,2009,1,1,3,21,Saturday,March
20090322,2009,1,1,3,22,Sunday,March
20090323,2009,1,1,3,23,Monday,March
20090324,2009,1,1,3,24,Tuesday,March
20090325,2009,1,1,3,25,Wednesday,March
20090326,2009,1,1,3,26,Thursday,March
20090327,2009,1,1,3,27,Friday,March
20090329,2009,1,1,3,29,Sunday,March
20090331,2009,1,1,3,31,Tuesday,March
20090401,2009,1,2,4,1,Wednesday,April
20090403,2009,1,2,4,3,Friday,April
20090404,2009,1,2,4,4,Saturday,April
20090405,2009,1,2,4,5,Sunday,April
20090406,2009,1,2,4,6,Monday,April
20090407,2009,1,2,4,7,Tuesday,April
20090408,2009,1,2,4,8,Wednesday,April
20090409,2009,1,2,4,9,Thursday,April
20090410,2009,1,2,4,10,Friday,April
20090412,2009,1,2,4,12,Sunday,April
20090413,2009,1,2,4,13,Monday,April
20090414,2009,1,2,4,14,Tuesday,April
20090415,2009,1,2,4,15,Wednesday,April
20090416,2009,1,2,4,16,Thursday,April
20090417,2009,1,2,4,17,Friday,April
20090418,2009,1,2,4,18,Saturday,April
20090419,2009,1,2,4,19,Sunday,April
20090420,2009,1,2,4,20,Monday,April
20090421,2009,1,2,4,21,Tuesday,April
20090422,2009,1,2,4,22,Wednesday,April
20090423,2009,1,2,4,23,Thursday,April
20090424,2009,1,2,4,24,Friday,April
20090425,2009,1,2,4,25,Saturday,April
20090426,2009,1,2,4,26,Sunday,April
20090428,2009,1,2,4,28,Tuesday,April
20090429,2009,1,2,4,29,Wednesday,April
20090430,2009,1,2,4,30,Thursday,April
20090501,2009,1,2,5,1,Friday,May
20090502,2009,1,2,5,2,Saturday,May
20090503,2009,1,2,5,3,Sunday,May
20090505,2009,1,2,5,5,Tuesday,May
20090506,2009,1,2,5,6,Wednesday,May
20090507,2009,1,2,5,7,Thursday,May
20090508,2009,1,2,5,8,Friday,May
20090509,2009,1,2,5,9,Saturday,May
20090510,2009,1,2,5,10,Sunday,May
20090511,2009,1,2,5,11,Monday,May
20090512,2009,1,2,5,12,Tuesday,May
20090513,2009,1,2,5,13,Wednesday,May
20090514,2009,1,2,5,14,Thursday,May
20090515,2009,1,2,5,15,Friday,May
20090517,2009,1,2,5,17,Sunday,May
20090518,2009,1,2,5,18,Monday,May
20090519,2009,1,2,5,19,Tuesday,May
20090522,2009,1,2,5,22,Friday,May
20090525,2009,1,2,5,25,Monday,May
20090526,2009,1,2,5,26,Tuesday,May
20090528,2009,1,2,5,28,Thursday,May
20090529,2009,1,2,5,29,Friday,May
20090530,2009,1,2,5,30,Saturday,May
20090531,2009,1,2,5,31,Sunday,May
20090601,2009,1,2,6,1,Monday,June
20090602,2009,1,2,6,2,Tuesday,June
20090603,2009,1,2,6,3,Wednesday,June
20090604,2009,1,2,6,4,Thursday,June
20090605,2009,1,2,6,5,Friday,June
20090606,2009,1,2,6,6,Saturday,June
20090608,2009,1,2,6,8,Monday,June
20090609,2009,1,2,6,9,Tuesday,June
20090610,2009,1,2,6,10,Wednesday,June
20090611,2009,1,2,6,11,Thursday,June
20090612,2009,1,2,6,12,Friday,June
20090613,2009,1,2,6,13,Saturday,June
20090614,2009,1,2,6,14,Sunday,June
20090615,2009,1,2,6,15,Monday,June
20090616,2009,1,2,6,16,Tuesday,June
20090618,2009,1,2,6,18,Thursday,June
20090619,2009,1,2,6,19,Friday,June
20090621,2009,1,2,6,21,Sunday,June
20090622,2009,1,2,6,22,Monday,June
20090623,2009,1,2,6,23,Tuesday,June
20090624,2009,1,2,6,24,Wednesday,June
20090625,2009,1,2,6,25,Thursday,June
20090626,2009,1,2,6,26,Friday,June
20090627,2009,1,2,6,27,Saturday,June
20090628,2009,1,2,6,28,Sunday,June
20090629,2009,1,2,6,29,Monday,June
20090630,2009,1,2,6,30,Tuesday,June
20090701,2009,2,3,7,1,Wednesday,July
20090702,2009,2,3,7,2,Thursday,July
20090703,2009,2,3,7,3,Friday,July
20090704,2009,2,3,7,4,Saturday,July
20090705,2009,2,3,7,5,Sunday,July
20090707,2009,2,3,7,7,Tuesday,July
20090708,2009,2,3,7,8,Wednesday,July
20090709,2009,2,3,7,9,Thursday,July
20090711,2009,2,3,7,11,Saturday,July
20090712,2009,2,3,7,12,Sunday,July
20090713,2009,2,3,7,13,Monday,July
20090714,2009,2,3,7,14,Tuesday,July
20090715,2009,2,3,7,15,Wednesday,July
20090717,2009,2,3,7,17,Friday,July
20090718,2009,2,3,7,18,Saturday,July
20090719,2009,2,3,7,19,Sunday,July
20090720,2009,2,3,7,20,Monday,July
20090721,2009,2,3,7,21,Tuesday,July
20090725,2009,2,3,7,25,Saturday,July
20090726,2009,2,3,7,26,Sunday,July
20090727,2009,2,3,7,27,Monday,July
20090728,2009,2,3,7,28,Tuesday,July
20090729,2009,2,3,7,29,Wednesday,July
20090730,2009,2,3,7,30,Thursday,July
20090731,2009,2,3,7,31,Friday,July
20090801,2009,2,3,8,1,Saturday,August
20090802,2009,2,3,8,2,Sunday,August
20090803,2009,2,3,8,3,Monday,August
20090804,2009,2,3,8,4,Tuesday,August
20090805,2009,2,3,8,5,Wednesday,August
20090808,2009,2,3,8,8,Saturday,August
20090809,2009,2,3,8,9,Sunday,August
20090811,2009,2,3,8,11,Tuesday,August
20090812,2009,2,3,8,12,Wednesday,August
20090813,2009,2,3,8,13,Thursday,August
20090814,2009,2,3,8,14,Friday,August
20090815,2009,2,3,8,15,Saturday,August
20090818,2009,2,3,8,18,Tuesday,August
20090819,2009,2,3,8,19,Wednesday,August
20090821,2009,2,3,8,21,Friday,August
20090822,2009,2,3,8,22,Saturday,August
20090823,2009,2,3,8,23,Sunday,August
20090824,2009,2,3,8,24,Monday,August
20090825,2009,2,3,8,25,Tuesday,August
20090829,2009,2,3,8,29,Saturday,August
20090831,2009,2,3,8,31,Monday,August
20090901,2009,2,3,9,1,Tuesday,September
20090904,2009,2,3,9,4,Friday,September
20090905,2009,2,3,9,5,Saturday,September
20090906,2009,2,3,9,6,Sunday,September
20090907,2009,2,3,9,7,Monday,September
20090908,2009,2,3,9,8,Tuesday,September
20090909,2009,2,3,9,9,Wednesday,September
20090910,2009,2,3,9,10,Thursday,September
20090911,2009,2,3,9,11,Friday,September
20090912,2009,2,3,9,12,Saturday,September
20090914,2009,2,3,9,14,Monday,September
20090916,2009,2,3,9,16,Wednesday,September
20090917,2009,2,3,9,17,Thursday,September
20090918,2009,2,3,9,18,Friday,September
20090919,2009,2,3,9,19,Saturday,September
20090921,2009,2,3,9,21,Monday,September
20090922,2009,2,3,9,22,Tuesday,September
20090923,2009,2,3,9,23,Wednesday,September
20090924,2009,2,3,9,24,Thursday,September
20090925,2009,2,3,9,25,Friday,September
20090928,2009,2,3,9,28,Monday,September
20090929,2009,2,3,9,29,Tuesday,September
20090930,2009,2,3,9,30,Wednesday,September
20091001,2009,2,4,10,1,Thursday,October
20091002,2009,2,4,10,2,Friday,October
20091003,2009,2,4,10,3,Saturday,October
20091004,2009,2,4,10,4,Sunday,October
20091005,2009,2,4,10,5,Monday,October
20091006,2009,2,4,10,6,Tuesday,October
20091007,2009,2,4,10,7,Wednesday,October
20091008,2009,2,4,10,8,Thursday,October
20091009,2009,2,4,10,9,Friday,October
20091010,2009,2,4,10,10,Saturday,October
20091012,2009,2,4,10,12,Monday,October
20091013,2009,2,4,10,13,Tuesday,October
20091014,2009,2,4,10,14,Wednesday,October
20091015,2009,2,4,10,15,Thursday,October
20091016,2009,2,4,10,16,Friday,October
20091017,2009,2,4,10,17,Saturday,October
20091018,2009,2,4,10,18,Sunday,October
20091019,2009,2,4,10,19,Monday,October
20091020,2009,2,4,10,20,Tuesday,October
20091022,2009,2,4,10,22,Thursday,October
20091023,2009,2,4,10,23,Friday,October
20091025,2009,2,4,10,25,Sunday,October
20091026,2009,2,4,10,26,Monday,October
20091027,2009,2,4,10,27,Tuesday,October
20091029,2009,2,4,10,29,Thursday,October
20091101,2009,2,4,11,1,Sunday,November
20091102,2009,2,4,11,2,Monday,November
20091103,2009,2,4,11,3,Tuesday,November
20091105,2009,2,4,11,5,Thursday,November
20091106,2009,2,4,11,6,Friday,November
20091107,2009,2,4,11,7,Saturday,November
20091108,2009,2,4,11,8,Sunday,November
20091111,2009,2,4,11,11,Wednesday,November
20091112,2009,2,4,11,12,Thursday,November
20091113,2009,2,4,11,13,Friday,November
20091114,2009,2,4,11,14,Saturday,November
20091115,2009,2,4,11,15,Sunday,November
20091116,2009,2,4,11,16,Monday,November
20091118,2009,2,4,11,18,Wednesday,November
20091120,2009,2,4,11,20,Friday,November
20091121,2009,2,4,11,21,Saturday,November
20091122,2009,2,4,11,22,Sunday,November
20091123,2009,2,4,11,23,Monday,November
20091124,2009,2,4,11,24,Tuesday,November
20091125,2009,2,4,11,25,Wednesday,November
20091126,2009,2,4,11,26,Thursday,November
20091128,2009,2,4,11,28,Saturday,November
20091129,2009,2,4,11,29,Sunday,November
20091130,2009,2,4,11,30,Monday,November
20091202,2009,2,4,12,2,Wednesday,December
20091203,2009,2,4,12,3,Thursday,December
20091204,2009,2,4,12,4,Friday,December
20091205,2009,2,4,12,5,Saturday,December
20091206,2009,2,4,12,6,Sunday,December
20091207,2009,2,4,12,7,Monday,December
20091208,2009,2,4,12,8,Tuesday,December
20091209,2009,2,4,12,9,Wednesday,December
20091210,2009,2,4,12,10,Thursday,December
20091211,2009,2,4,12,11,Friday,December
20091212,2009,2,4,12,12,Saturday,December
20091213,2009,2,4,12,13,Sunday,December
20091215,2009,2,4,12,15,Tuesday,December
20091217,2009,2,4,12,17,Thursday,December
20091218,2009,2,4,12,18,Friday,December
20091219,2009,2,4,12,19,Saturday,December
20091221,2009,2,4,12,21,Monday,December
20091223,2009,2,4,12,23,Wednesday,December
20091224,2009,2,4,12,24,Thursday,December
20091225,2009,2,4,12,25,Friday,December
20091226,2009,2,4,12,26,Saturday,December
20091227,2009,2,4,12,27,Sunday,December
20091230,2009,2,4,12,30,Wednesday,December
20091231,2009,2,4,12,31,Thursday,December
20100101,2010,1,1,1,1,Friday,January
20100103,2010,1,1,1,3,Sunday,January
20100104,2010,1,1,1,4,Monday,January
20100107,2010,1,1,1,7,Thursday,January
20100108,2010,1,1,1,8,Friday,January
20100109,2010,1,1,1,9,Saturday,January
20100111,2010,1,1,1,11,Monday,January
20100113,2010,1,1,1,13,Wednesday,January
20100114,2010,1,1,1,14,Thursday,January
20100115,2010,1,1,1,15,Friday,January
20100116,2010,1,1,1,16,Saturday,January
20100118,2010,1,1,1,18,Monday,January
20100119,2010,1,1,1,19,Tuesday,January
20100120,2010,1,1,1,20,Wednesday,January
20100121,2010,1,1,1,21,Thursday,January
20100122,2010,1,1,1,22,Friday,January
20100123,2010,1,1,1,23,Saturday,January
20100124,2010,1,1,1,24,Sunday,January
20100125,2010,1,1,1,25,Monday,January
20100126,2010,1,1,1,26,Tuesday,January
20100127,2010,1,1,1,27,Wednesday,January
20100128,2010,1,1,1,28,Thursday,January
20100129,2010,1,1,1,29,Friday,January
20100130,2010,1,1,1,30,Saturday,January
20100131,2010,1,1,1,31,Sunday,January
20100202,2010,1,1,2,2,Tuesday,February
20100204,2010,1,1,2,4,Thursday,February
20100205,2010,1,1,2,5,Friday,February
20100206,2010,1,1,2,6,Saturday,February
20100207,2010,1,1,2,7,Sunday,February
20100208,2010,1,1,2,8,Monday,February
20100211,2010,1,1,2,11,Thursday,February
20100213,2010,1,1,2,13,Saturday,February
20100214,2010,1,1,2,14,Sunday,February
20100215,2010,1,1,2,15,Monday,February
20100217,2010,1,1,2,17,Wednesday,February
20100219,2010,1,1,2,19,Friday,February
20100221,2010,1,1,2,21,Sunday,February
20100222,2010,1,1,2,22,Monday,February
20100223,2010,1,1,2,23,Tuesday,February
20100224,2010,1,1,2,24,Wednesday,February
20100225,2010,1,1,2,25,Thursday,February
20100226,2010,1,1,2,26,Friday,February
20100227,2010,1,1,2,27,Saturday,February
20100301,2010,1,1,3,1,Monday,March
20100302,2010,1,1,3,2,Tuesday,March
20100303,2010,1,1,3,3,Wednesday,March
20100304,2010,1,1,3,4,Thursday,March
20100305,2010,1,1,3,5,Friday,March
20100308,2010,1,1,3,8,Monday,March
20100309,2010,1,1,3,9,Tuesday,March
20100310,2010,1,1,3,10,Wednesday,March
20100311,2010,1,1,3,11,Thursday,March
20100312,2010,1,1,3,12,Friday,March
20100313,2010,1,1,3,13,Saturday,March
20100314,2010,1,1,3,14,Sunday,March
20100315,2010,1,1,3,15,Monday,March
20100317,2010,1,1,3,17,Wednesday,March
20100318,2010,1,1,3,18,Thursday,March
20100319,2010,1,1,3,19,Friday,March
20100320,2010,1,1,3,20,Saturday,March
20100322,2010,1,1,3,22,Monday,March
20100323,2010,1,1,3,23,Tuesday,March
20100325,2010,1,1,3,25,Thursday,March
20100326,2010,1,1,3,26,Friday,March
20100328,2010,1,1,3,28,Sunday,March
20100329,2010,1,1,3,29,Monday,March
20100330,2010,1,1,3,30,Tuesday,March
20100331,2010,1,1,3,31,Wednesday,March
20100402,2010,1,2,4,2,Friday,April
20100403,2010,1,2,4,3,Saturday,April
20100406,2010,1,2,4,6,Tuesday,April
20100407,2010,1,2,4,7,Wednesday,April
20100408,2010,1,2,4,8,Thursday,April
20100409,2010,1,2,4,9,Friday,April
20100410,2010,1,2,4,10,Saturday,April
20100412,2010,1,2,4,12,Monday,April
20100413,2010,1,2,4,13,Tuesday,April
20100414,2010,1,2,4,14,Wednesday,April
20100415,2010,1,2,4,15,Thursday,April
20100416,2010,1,2,4,16,Friday,April
20100418,2010,1,2,4,18,Sunday,April
20100419,2010,1,2,4,19,Monday,April
20100420,2010,1,2,4,20,Tuesday,April
20100421,2010,1,2,4,21,Wednesday,April
20100422,2010,1,2,4,22,Thursday,April
20100423,2010,1,2,4,23,Friday,April
20100424,2010,1,2,4,24,Saturday,April
20100426,2010,1,2,4,26,Monday,April
20100427,2010,1,2,4,27,Tuesday,April
20100428,2010,1,2,4,28,Wednesday,April
20100429,2010,1,2,4,29,Thursday,April
20100430,2010,1,2,4,30,Friday,April
20100501,2010,1,2,5,1,Saturday,May
20100504,2010,1,2,5,4,Tuesday,May
20100506,2010,1,2,5,6,Thursday,May
20100508,2010,1,2,5,8,Saturday,May
20100509,2010,1,2,5,9,Sunday,May
20100510,2010,1,2,5,10,Monday,May
20100511,2010,1,2,5,11,Tuesday,May
20100512,2010,1,2,5,12,Wednesday,May
20100513,2010,1,2,5,13,Thursday,May
20100514,2010,1,2,5,14,Friday,May
20100515,2010,1,2,5,15,Saturday,May
20100516,2010,1,2,5,16,Sunday,May
20100517,2010,1,2,5,17,Monday,May
20100518,2010,1,2,5,18,Tuesday,May
20100519,2010,1,2,5,19,Wednesday,May
20100521,2010,1,2,5,21,Friday,May
20100522,2010,1,2,5,22,Saturday,May
20100523,2010,1,2,5,23,Sunday,May
20100528,2010,1,2,5,28,Friday,May
20100529,2010,1,2,5,29,Saturday,May
20100531,2010,1,2,5,31,Monday,May
20100601,2010,1,2,6,1,Tuesday,June
20100603,2010,1,2,6,3,Thursday,June
20100604,2010,1,2,6,4,Friday,June
20100605,2010,1,2,6,5,Saturday,June
20100606,2010,1,2,6,6,Sunday,June
20100607,2010,1,2,6,7,Monday,June
20100608,2010,1,2,6,8,Tuesday,June
20100609,2010,1,2,6,9,Wednesday,June
20100610,2010,1,2,6,10,Thursday,June
20100611,2010,1,2,6,11,Friday,June
20100612,2010,1,2,6,12,Saturday,June
20100613,2010,1,2,6,13,Sunday,June
20100614,2010,1,2,6,14,Monday,June
20100615,2010,1,2,6,15,Tuesday,June
20100616,2010,1,2,6,16,Wednesday,June
20100621,2010,1,2,6,21,Monday,June
20100622,2010,1,2,6,22,Tuesday,June
20100623,2010,1,2,6,23,Wednesday,June
20100624,2010,1,2,6,24,Thursday,June
20100625,2010,1,2,6,25,Friday,June
20100626,2010,1,2,6,26,Saturday,June
20100628,2010,1,2,6,28,Monday,June
20100629,2010,1,2,6,29,Tuesday,June
20100630,2010,1,2,6,30,Wednesday,June
20100701,2010,2,3,7,1,Thursday,July
20100703,2010,2,3,7,3,Saturday,July
20100705,2010,2,3,7,5,Monday,July
20100706,2010,2,3,7,6,Tuesday,July
20100707,2010,2,3,7,7,Wednesday,July
20100708,2010,2,3,7,8,Thursday,July
20100709,2010,2,3,7,9,Friday,July
20100710,2010,2,3,7,10,Saturday,July
20100711,2010,2,3,7,11,Sunday,July
20100712,2010,2,3,7,12,Monday,July
20100713,2010,2,3,7,13,Tuesday,July
20100714,2010,2,3,7,14,Wednesday,July
20100715,2010,2,3,7,15,Thursday,July
20100716,2010,2,3,7,16,Friday,July
20100717,2010,2,3,7,17,Saturday,July
20100719,2010,2,3,7,19,Monday,July
20100720,2010,2,3,7,20,Tuesday,July
20100721,2010,2,3,7,21,Wednesday,July
20100722,2010,2,3,7,22,Thursday,July
20100723,2010,2,3,7,23,Friday,July
20100724,2010,2,3,7,24,Saturday,July
20100725,2010,2,3,7,25,Sunday,July
20100726,2010,2,3,7,26,Monday,July
20100727,2010,2,3,7,27,Tuesday,July
20100728,2010,2,3,7,28,Wednesday,July
20100729,2010,2,3,7,29,Thursday,July
20100730,2010,2,3,7,30,Friday,July
20100731,2010,2,3,7,31,Saturday,July
20100801,2010,2,3,8,1,Sunday,August
20100802,2010,2,3,8,2,Monday,August
20100803,2010,2,3,8,3,Tuesday,August
20100804,2010,2,3,8,4,Wednesday,August
20100805,2010,2,3,8,5,Thursday,August
20100806,2010,2,3,8,6,Friday,August
20100807,2010,2,3,8,7,Saturday,August
20100808,2010,2,3,8,8,Sunday,August
20100809,2010,2,3,8,9,Monday,August
20100811,2010,2,3,8,11,Wednesday,August
20100814,2010,2,3,8,14,Saturday,August
20100815,2010,2,3,8,15,Sunday,August
20100816,2010,2,3,8,16,Monday,August
20100817,2010,2,3,8,17,Tuesday,August
20100818,2010,2,3,8,18,Wednesday,August
20100819,2010,2,3,8,19,Thursday,August
20100820,2010,2,3,8,20,Friday,August
20100821,2010,2,3,8,21,Saturday,August
20100822,2010,2,3,8,22,Sunday,August
20100823,2010,2,3,8,23,Monday,August
20100824,2010,2,3,8,24,Tuesday,August
20100825,2010,2,3,8,25,Wednesday,August
20100826,2010,2,3,8,26,Thursday,August
20100827,2010,2,3,8,27,Friday,August
20100828,2010,2,3,8,28,Saturday,August
20100829,2010,2,3,8,29,Sunday,August
20100830,2010,2,3,8,30,Monday,August
20100831,2010,2,3,8,31,Tuesday,August
20100901,2010,2,3,9,1,Wednesday,September
20100902,2010,2,3,9,2,Thursday,September
20100903,2010,2,3,9,3,Friday,September
20100904,2010,2,3,9,4,Saturday,September
20100907,2010,2,3,9,7,Tuesday,September
20100908,2010,2,3,9,8,Wednesday,September
20100910,2010,2,3,9,10,Friday,September
20100911,2010,2,3,9,11,Saturday,September
20100912,2010,2,3,9,12,Sunday,September
20100913,2010,2,3,9,13,Monday,September
20100914,2010,2,3,9,14,Tuesday,September
20100915,2010,2,3,9,15,Wednesday,September
20100916,2010,2,3,9,16,Thursday,September
20100917,2010,2,3,9,17,Friday,September
20100918,2010,2,3,9,18,Saturday,September
20100919,2010,2,3,9,19,Sunday,September
20100920,2010,2,3,9,20,Monday,September
20100921,2010,2,3,9,21,Tuesday,September
20100922,2010,2,3,9,22,Wednesday,September
20100923,2010,2,3,9,23,Thursday,September
20100924,2010,2,3,9,24,Friday,September
20100925,2010,2,3,9,25,Saturday,September
20100926,2010,2,3,9,26,Sunday,September
20100927,2010,2,3,9,27,Monday,September
20100928,2010,2,3,9,28,Tuesday,September
20100929,2010,2,3,9,29,Wednesday,September
20100930,2010,2,3,9,30,Thursday,September
20101002,2010,2,4,10,2,Saturday,October
20101003,2010,2,4,10,3,Sunday,October
20101004,2010,2,4,10,4,Monday,October
20101005,2010,2,4,10,5,Tuesday,October
20101007,2010,2,4,10,7,Thursday,October
20101008,2010,2,4,10,8,Friday,October
20101009,2010,2,4,10,9,Saturday,October
20101010,2010,2,4,10,10,Sunday,October
20101011,2010,2,4,10,11,Monday,October
20101012,2010,2,4,10,12,Tuesday,October
20101013,2010,2,4,10,13,Wednesday,October
20101014,2010,2,4,10,14,Thursday,October
20101015,2010,2,4,10,15,Friday,October
20101016,2010,2,4,10,16,Saturday,October
20101017,2010,2,4,10,17,Sunday,October
20101018,2010,2,4,10,18,Monday,October
20101020,2010,2,4,10,20,Wednesday,October
20101021,2010,2,4,10,21,Thursday,October
20101022,2010,2,4,10,22,Friday,October
20101023,2010,2,4,10,23,Saturday,October
20101024,2010,2,4,10,24,Sunday,October
20101025,2010,2,4,10,25,Monday,October
20101026,2010,2,4,10,26,Tuesday,October
20101027,2010,2,4,10,27,Wednesday,October
20101028,2010,2,4,10,28,Thursday,October
20101029,2010,2,4,10,29,Friday,October
20101031,2010,2,4,10,31,Sunday,October
20101101,2010,2,4,11,1,Monday,November
20101104,2010,2,4,11,4,Thursday,November
20101108,2010,2,4,11,8,Monday,November
20101109,2010,2,4,11,9,Tuesday,November
20101111,2010,2,4,11,11,Thursday,November
20101112,2010,2,4,11,12,Friday,November
20101113,2010,2,4,11,13,Saturday,November
20101114,2010,2,4,11,14,Sunday,November
20101115,2010,2,4,11,15,Monday,November
20101116,2010,2,4,11,16,Tuesday,November
20101117,2010,2,4,11,17,Wednesday,November
20101118,2010,2,4,11,18,Thursday,November
20101119,2010,2,4,11,19,Friday,November
20101120,2010,2,4,11,20,Saturday,November
20101122,2010,2,4,11,22,Monday,November
20101123,2010,2,4,11,23,Tuesday,November
20101124,2010,2,4,11,24,Wednesday,November
20101125,2010,2,4,11,25,Thursday,November
20101126,2010,2,4,11,26,Friday,November
20101127,2010,2,4,11,27,Saturday,November
20101128,2010,2,4,11,28,Sunday,November
20101129,2010,2,4,11,29,Monday,November
20101130,2010,2,4,11,30,Tuesday,November
20101201,2010,2,4,12,1,Wednesday,December
20101202,2010,2,4,12,2,Thursday,December
20101203,2010,2,4,12,3,Friday,December
20101204,2010,2,4,12,4,Saturday,December
20101205,2010,2,4,12,5,Sunday,December
20101206,2010,2,4,12,6,Monday,December
20101207,2010,2,4,12,7,Tuesday,December
20101208,2010,2,4,12,8,Wednesday,December
20101209,2010,2,4,12,9,Thursday,December
20101210,2010,2,4,12,10,Friday,December
20101211,2010,2,4,12,11,Saturday,December
20101212,2010,2,4,12,12,Sunday,December
20101213,2010,2,4,12,13,Monday,December
20101215,2010,2,4,12,15,Wednesday,December
20101216,2010,2,4,12,16,Thursday,December
20101217,2010,2,4,12,17,Friday,December
20101218,2010,2,4,12,18,Saturday,December
20101219,2010,2,4,12,19,Sunday,December
20101220,2010,2,4,12,20,Monday,December
20101221,2010,2,4,12,21,Tuesday,December
20101222,2010,2,4,12,22,Wednesday,December
20101223,2010,2,4,12,23,Thursday,December
20101224,2010,2,4,12,24,Friday,December
20101225,2010,2,4,12,25,Saturday,December
20101227,2010,2,4,12,27,Monday,December
20101229,2010,2,4,12,29,Wednesday,December
20101230,2010,2,4,12,30,Thursday,December
20101231,2010,2,4,12,31,Friday,December
20110101,2011,1,1,1,1,Saturday,January
20110102,2011,1,1,1,2,Sunday,January
20110103,2011,1,1,1,3,Monday,January
20110104,2011,1,1,1,4,Tuesday,January
20110105,2011,1,1,1,5,Wednesday,January
20110107,2011,1,1,1,7,Friday,January
20110108,2011,1,1,1,8,Saturday,January
20110109,2011,1,1,1,9,Sunday,January
20110110,2011,1,1,1,10,Monday,January
20110111,2011,1,1,1,11,Tuesday,January
20110112,2011,1,1,1,12,Wednesday,January
20110113,2011,1,1,1,13,Thursday,January
20110114,2011,1,1,1,14,Friday,January
20110115,2011,1,1,1,15,Saturday,January
20110116,2011,1,1,1,16,Sunday,January
20110117,2011,1,1,1,17,Monday,January
20110118,2011,1,1,1,18,Tuesday,January
20110119,2011,1,1,1,19,Wednesday,January
20110120,2011,1,1,1,20,Thursday,January
20110121,2011,1,1,1,21,Friday,January
20110122,2011,1,1,1,22,Saturday,January
20110123,2011,1,1,1,23,Sunday,January
20110124,2011,1,1,1,24,Monday,January
20110125,2011,1,1,1,25,Tuesday,January
20110126,2011,1,1,1,26,Wednesday,January
20110127,2011,1,1,1,27,Thursday,January
20110128,2011,1,1,1,28,Friday,January
20110129,2011,1,1,1,29,Saturday,January
20110130,2011,1,1,1,30,Sunday,January
20110131,2011,1,1,1,31,Monday,January
20110201,2011,1,1,2,1,Tuesday,February
20110202,2011,1,1,2,2,Wednesday,February
20110203,2011,1,1,2,3,Thursday,February
20110204,2011,1,1,2,4,Friday,February
20110205,2011,1,1,2,5,Saturday,February
20110206,2011,1,1,2,6,Sunday,February
20110207,2011,1,1,2,7,Monday,February
20110208,2011,1,1,2,8,Tuesday,February
20110209,2011,1,1,2,9,Wednesday,February
20110210,2011,1,1,2,10,Thursday,February
20110211,2011,1,1,2,11,Friday,February
20110212,2011,1,1,2,12,Saturday,February
20110213,2011,1,1,2,13,Sunday,February
